Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Venezuela,Bronze,2579,,,280
Venezuela,Bronze,2750,0.584,163.52,196
Venezuela,Silver,3001,0.337,94.36,120
Venezuela,Bronze,3160,,,121
Venezuela,Bronze,3193,0.634,177.52,213
Venezuela,Gold,3428,,,280
Estonia,,,,,230.78
Estonia,Bronze,2738,1.692,473.76,569
Estonia,Bronze,2750,1.769,495.32,595
Estonia,Silver,3001,0.337,94.36,120
Estonia,Bronze,3193,0.634,177.52,213
Estonia,Bronze,3309,0.828,231.84,562
Estonia,Gold,3428,,,595
Georgia,,,,,230.78
Georgia,Bronze,2750,1.51,422.8,507
Georgia,Silver,3001,0.337,94.36,120
Georgia,Bronze,3193,0.634,177.52,213
Georgia,Bronze,3309,,,407
Georgia,Bronze,3335,,,248
Georgia,Gold,3428,,,507
Nigeria,,,,,230.78
Nigeria,Bronze,2217,0.514,143.92,173
Nigeria,Bronze,2579,0.835,233.8,280
Nigeria,Silver,3001,0.337,94.36,120
Nigeria,Silver,3168,,,121
Nigeria,Silver,3178,,,120
Nigeria,Bronze,3193,0.634,177.52,213
Nigeria,Bronze,3330,,,280
Nigeria,Bronze,3335,,,223
Nigeria,Gold,3428,,,280
Laos,,,,,230.78
Laos,Bronze,2217,0.688,192.64,233
Laos,Bronze,2579,0.768,215.04,258
Laos,Silver,3001,0.337,94.36,120
Laos,Bronze,3193,0.634,177.52,213
Laos,Gold,3428,,,258
Hungary,,,,,230.78
Hungary,Bronze,2750,9.21,2578.8,3095
Hungary,Silver,3001,0.337,94.36,120
Hungary,Bronze,3193,0.634,177.52,213
Hungary,Bronze,3237,4.313,1207.64,1449
Hungary,Bronze,3309,,,1806
Hungary,Gold,3428,,,3095
Bulgaria,,,,,230.78
Bulgaria,Bronze,2260,,,672
Bulgaria,Bronze,2263,1.808,506.24,608
Bulgaria,Bronze,2750,1.51,422.8,507
Bulgaria,Silver,3001,0.337,94.36,120
Bulgaria,Bronze,3193,0.634,177.52,213
Bulgaria,Bronze,3237,0.538,150.64,181
Bulgaria,Bronze,3335,,,372
Bulgaria,Gold,3428,,,608
Azerbaijan,,,,,230.78
Azerbaijan,Bronze,3193,0.634,177.52,213
Azerbaijan,Bronze,3330,,,337
Azerbaijan,Gold,3428,,,337
Taiwan,,,,,230.78
Taiwan,Silver,3001,0.337,94.36,120
Taiwan,Bronze,3193,0.634,177.52,213
Taiwan,Bronze,3330,,,303
Taiwan,Gold,3428,,,303
Honduras,,,,,230.78
Honduras,Bronze,2579,0.835,233.8,280
Honduras,Bronze,2750,0.584,163.52,196
Honduras,Silver,3001,0.337,94.36,120
Honduras,Bronze,3193,0.634,177.52,213
Honduras,Gold,3428,,,280
Croatia,,,,,230.78
Croatia,Bronze,2579,4.118,1153.04,1384
Croatia,Bronze,2738,,,426
Croatia,Bronze,2750,3.095,866.6,1040
Croatia,Silver,3001,,,120
Croatia,Bronze,3193,,,213
Croatia,Bronze,3335,,,743
Croatia,Gold,3428,,,1384
Liberia,,,,,230.78
Liberia,Bronze,2579,1.097,307.16,369
Liberia,Bronze,2750,0.584,163.52,196
Liberia,Silver,3001,0.337,94.36,120
Liberia,Bronze,3109,0.318,89.04,121
Liberia,Bronze,3160,,,122
Liberia,Bronze,3193,0.634,177.52,213
Liberia,Gold,3428,,,369
Lithuania,,,,,230.78
Lithuania,Bronze,2750,2.211,619.08,743
Lithuania,Silver,3001,0.337,94.36,120
Lithuania,Bronze,3193,,,213
Lithuania,Bronze,3309,,,705
Lithuania,Gold,3428,,,743
Monaco,,,,,230.78
Monaco,Bronze,2750,1.698,475.44,571
Monaco,Silver,3001,0.337,94.36,120
Monaco,Bronze,3193,0.634,177.52,213
Monaco,Gold,3428,,,571
Mali,,,,,230.78
Mali,Bronze,2217,0.688,192.64,233
Mali,Bronze,2750,0.786,220.08,264
Mali,Silver,3001,0.337,94.36,120
Mali,Bronze,3193,0.634,177.52,213
Mali,Gold,3428,,,264
Finland,,,,,230.78
Finland,Bronze,2750,2.653,742.84,891
Finland,Silver,3001,0.337,94.36,120
Finland,Bronze,3193,0.634,177.52,213
Finland,Gold,3428,,,891
Comoros,,,,,303.94
Comoros,Silver,3001,0.337,94.36,120
Comoros,Bronze,3370,,,280
Comoros,Gold,3428,,,280
Timor-Leste,,,,,303.94
Timor-Leste,Silver,3001,0.337,94.36,120
Timor-Leste,Bronze,3160,,,121
Timor-Leste,Bronze,3370,,,280
Timor-Leste,Gold,3428,,,280
Eritrea,,,,,380.02
Eritrea,Bronze,2579,1.044,292.32,351
Eritrea,Silver,3001,0.337,94.36,120
Eritrea,Gold,3428,,,351
Slovakia,,,,,381.11
Slovakia,Bronze,2579,9.334,2613.52,3136
Slovakia,Bronze,2750,,,352
Slovakia,Silver,3001,0.337,94.36,120
Slovakia,Bronze,3193,,,213
Slovakia,Bronze,3370,,,2767
Germany,,,,,455
Germany,Bronze,2263,4.102,1148.56,1378
Germany,Bronze,2579,9.412,2635.36,3163
Germany,Bronze,2738,4.288,1200.64,1441
Germany,Bronze,2750,7.369,2063.32,2476
Germany,Bronze,3087,2.942,823.76,486
Germany,Bronze,3193,5.305,1485.4,1783
Germany,Silver,3225,1.25,350,420
Germany,Bronze,3329,,,1265
Germany,Bronze,3394,,,1202
Germany,Bronze,3418,,,709
Germany,Gold,3428,,,3163
Italy,,,,,461.19
Italy,Bronze,2263,7.059,1976.52,2372
Italy,Silver,2354,,,120
Italy,Bronze,2579,7.958,2228.24,3954
Italy,Bronze,2738,7.172,2008.16,2410
Italy,Bronze,2739,,,2069
Italy,Bronze,2750,7.958,2228.24,2674
Italy,Bronze,3160,,,608
Italy,Bronze,3193,,,213
Italy,Bronze,3304,4.084,1143.52,1972
Italy,Bronze,3335,,,1092
Italy,Bronze,3406,,,791
Italy,Bronze,3418,,,1482
Italy,Gold,3428,,,3954
Puerto Rico,,,,,485.58
Puerto Rico,Bronze,2579,1.334,373.52,448
Puerto Rico,Silver,3001,0.337,94.36,120
Puerto Rico,Bronze,3370,,,420
Puerto Rico,Gold,3428,,,420
Iran,,,,,494.31
Iran,Silver,3001,0.337,94.36,120
Iran,Bronze,3193,1.358,380.24,456
Iran,Gold,3428,,,456
Sweden,,,,,540.9
Sweden,Bronze,2263,2.118,593.04,712
Sweden,Bronze,2738,2.542,711.76,854
Sweden,Bronze,2739,,,588
Sweden,Bronze,2750,3.684,1031.52,1238
Sweden,Bronze,3087,1.567,438.76,527
Sweden,Bronze,3094,,,416
Sweden,Bronze,3237,1.123,314.44,374
Sweden,Bronze,3296,,,378
Sweden,Gold,3428,,,1238
Ivory Coast,,,,,667.21
Ivory Coast,Bronze,32,0.574,160.72,193
Ivory Coast,Bronze,2260,,,702
Ivory Coast,Bronze,2750,0.735,205.8,247
Ivory Coast,Silver,3001,0.337,94.36,120
Ivory Coast,Silver,3168,,,121
Ivory Coast,Bronze,3193,1.843,516.04,619
Ivory Coast,Bronze,3237,1.043,292.04,350
Ivory Coast,Gold,3428,,,619
Uruguay,,,,,670.85
Uruguay,Bronze,2260,,,619
Uruguay,Silver,3001,0.337,94.36,120
Uruguay,Gold,3428,,,619
Australia,,,,,768.77
Australia,Bronze,2260,,,24761
Australia,Bronze,2263,2.118,593.04,712
Australia,Bronze,2293,20.63,5776.4,6980
Australia,Bronze,2442,3.575,1001,710
Australia,Bronze,2567,,,6676
Australia,Bronze,2738,2.936,822.08,987
Australia,Bronze,3109,,,246
Australia,Bronze,3193,12.883,3607.24,4329
Australia,Bronze,3237,,,8633
Australia,Gold,3428,,,24761
Spain,,,,,980.25
Spain,Bronze,2260,,,2476
Spain,Bronze,2263,4.263,1193.64,1432
Spain,Bronze,2738,6.392,1789.76,2148
Spain,Bronze,2739,3.482,974.96,1170
Spain,Bronze,3109,1.503,420.84,625
Spain,Bronze,3160,,,592
Spain,Bronze,3329,,,949
Spain,Bronze,3335,,,469
Spain,Gold,3428,,,2476
Turkey,,,,,1073.07
Turkey,Bronze,2750,,,303
Turkey,Silver,3001,,,120
Turkey,Bronze,3094,1.935,541.8,650
Turkey,Bronze,3193,0.634,177.52,213
Turkey,Bronze,3329,,,675
Turkey,Bronze,3335,,,563
Turkey,Bronze,3370,,,991
Turkey,Gold,3428,,,991
Cyprus,,,,,1073.07
Cyprus,Bronze,2750,2.948,825.44,991
Cyprus,Silver,3001,,,120
Cyprus,Bronze,3193,,,213
Cyprus,Gold,3428,,,991
Austria,,,,,1162.98
Austria,Bronze,2260,,,4085
Austria,Bronze,2263,7.158,2004.24,2405
Austria,Bronze,2567,,,3064
Austria,Bronze,2738,7.69,2153.2,2584
Austria,Silver,3001,,,120
Austria,Bronze,3109,3.403,952.84,1200
Austria,Bronze,3160,,,121
Austria,Bronze,3193,,,213
Austria,Bronze,3329,,,1178
Austria,Bronze,3335,,,1186
Austria,Gold,3428,,,4085
Japan,,,,,1964.14
Japan,Bronze,2217,1.45,406,491
Japan,Bronze,2260,,,9904
Japan,Bronze,2567,,,4744
Japan,Silver,3001,0.337,94.36,120
Japan,Bronze,3109,1.239,346.92,598
Japan,Bronze,3160,,,348
Japan,Gold,3428,,,9904
Gibraltar,,,,,7729.54
Gibraltar,Bronze,2750,21.235,5945.8,7135
Gibraltar,Gold,3428,,,7135
Singapore,,,,,8581.3
Singapore,Bronze,2260,,,19805
Singapore,Silver,3001,,,120
Singapore,Gold,3428,,,19805
