Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Bhutan,bronze,2920,0.144,40.32,52.42
Burundi,bronze,"2750,3193,3370",0.203,56.84,73.89
Burundi,bronze,3001,0.138,38.64,50.23
Malaysia,bronze,"2750,2579,3193,3330,2567,3393,2260,3370,3421",0.502,140.56,182.73
Malaysia,bronze,3001,0.138,38.64,50.23
Malaysia,bronze,2840,0.232,64.96,84.45
Malaysia,bronze,3237,0.058,16.24,21.11
Malaysia,bronze,2920,0.376,105.28,136.86
Malaysia,gold,3428,0.502,140.56,182.73
Netherlands,bronze,"2263,2738",0.4,112.0,145.6
Netherlands,bronze,"2295,2920",0.018,5.04,6.55
Netherlands,bronze,"2442,2750,2579,3160,3193,3330,2567,2260,3370",0.768,215.04,279.55
Netherlands,bronze,3001,0.138,38.64,50.23
Netherlands,bronze,2739,0.019,5.32,6.92
Netherlands,bronze,3198,0.096,26.88,34.94
Netherlands,bronze,3329,0.08,22.4,29.12
Netherlands,bronze,3328,0.111,31.08,40.40
Netherlands,bronze,3087,0.534,149.52,194.38
Netherlands,bronze,3394,0.42,117.6,152.88
Netherlands,bronze,3335,0.083,23.24,30.21
Netherlands,bronze,3418,0.1,28.0,36.40
Netherlands,gold,3428,0.768,215.04,279.55
Equatorial Guinea,bronze,3001,0.138,38.64,50.23
Equatorial Guinea,bronze,3370,0.192,53.76,69.89
United Arab Emirates,bronze,3001,0.138,38.64,50.23
United Arab Emirates,bronze,3160,5.883,1647.24,2141.41
United Arab Emirates,bronze,"2260,3370",0.203,56.84,73.89
United Arab Emirates,gold,3428,5.883,1647.24,2141.41
Trinidad and Tobago,bronze,3001,0.138,38.64,50.23
Trinidad and Tobago,bronze,3370,0.203,56.84,73.89
Cambodia,bronze,"2750,2579,3193,3160,3330,2260,3411,3370,3421",0.418,117.04,152.15
Cambodia,bronze,3001,0.138,38.64,50.23
Cambodia,bronze,3335,0.414,115.92,150.70
Cambodia,bronze,3237,0.38,106.4,138.32
Cambodia,bronze,2920,0.314,87.92,114.30
Cambodia,bronze,3168,0.131,36.68,47.68
Cambodia,gold,3428,0.418,117.04,152.15
South Sudan,bronze,3001,0.138,38.64,50.23
South Sudan,bronze,"2579,2260,3370,3168",0.203,56.84,73.89
South Sudan,bronze,2920,0.152,42.56,55.33
South Sudan,gold,3428,0.203,56.84,73.89
Mauritania,bronze,"2750,3193,3370,3168",0.203,56.84,73.89
Mauritania,bronze,3001,0.138,38.64,50.23
Philippines,bronze,2263,0.09,25.2,32.76
Philippines,bronze,"2750,2579,3160,3193,3330,2567,3393,3370",0.502,140.56,182.73
Philippines,bronze,3001,0.138,38.64,50.23
Philippines,bronze,2738,0.107,29.96,38.95
Philippines,bronze,2739,0.063,17.64,22.93
Philippines,bronze,2840,0.124,34.72,45.14
Philippines,bronze,3340,0.074,20.72,26.94
Philippines,bronze,3237,0.008,2.24,2.91
Philippines,bronze,2920,0.078,21.84,28.39
Philippines,gold,3428,0.502,140.56,182.73
Philippines,bronze,3418,0.02,5.6,7.28
Philippines,bronze,3168,0.007,1.96,2.55
China,bronze,3193,0.263,73.64,95.73
Kuwait,bronze,3001,0.138,38.64,50.23
Kuwait,bronze,"2579,3168",5.883,1647.24,2141.41
Kuwait,bronze,"2260,3370",0.203,56.84,73.89
Kuwait,bronze,2920,0.17,47.6,61.88
Kuwait,gold,3428,5.883,1647.24,2141.41
Guinea-Bissau,bronze,"2750,3370",0.203,56.84,73.89
Guinea-Bissau,bronze,3001,0.138,38.64,50.23
Maldives,bronze,3001,0.138,38.64,50.23
Maldives,bronze,"3160,3370",0.192,53.76,69.89
Bosnia and Herzegovina,bronze,"2750,3193,2260,3370",0.263,73.64,95.73
Bosnia and Herzegovina,bronze,3001,0.138,38.64,50.23
Bosnia and Herzegovina,bronze,2920,0.198,55.44,72.07
Bosnia and Herzegovina,gold,3428,0.263,73.64,95.73
Somalia,bronze,3001,0.138,38.64,50.23
Somalia,bronze,3370,0.203,56.84,73.89
Barbados,bronze,3001,0.138,38.64,50.23
Barbados,bronze,3370,0.203,56.84,73.89
Gambia,bronze,"2750,3193,3330,2260,3370",0.203,56.84,73.89
